Post ID,Post Link,Text,Date & Time,Author ID,Likes,Comments,Reposts,Hashtags,Content Type,Text Length,Time of Day
7375345,https://vk.com/wall-32370614_7375345,"BREAKING: Фильм про Дефстроука и Бейна запущен в разработку!

Сейчас DC Studios активно работает над сценарием.",2024-09-28T07:17:00,32370614,1487,51,151,Нет,attachments:photo_text,111,Утро
7375062,https://vk.com/wall-32370614_7375062,Ана де Армас в «Балерине» выглядит просто потрясающе:,2024-09-27T21:17:00,32370614,3147,74,481,Нет,attachments:photo_text,53,Вечер
7374955,https://vk.com/wall-32370614_7374955,Её персонажа любили абсолютно все.,2024-09-27T19:17:00,32370614,3904,56,114,Нет,attachments:photo_text,34,Вечер
7374701,https://vk.com/wall-32370614_7374701,Они будут жить вечно в сердцах настоящих поттероманов:,2024-09-27T16:00:01,32370614,16473,186,2950,Нет,attachments:photo_text,54,День
7374433,https://vk.com/wall-32370614_7374433,"27 сентября...

В этот день ровно год назад из жизни ушел Майкл Гэмбон, а сегодня не стало и Мегги Смит.",2024-09-27T14:00:03,32370614,11592,227,4095,Нет,attachments:photo_text,104,День
7374217,https://vk.com/wall-32370614_7374217,"Не стало Мэгги Смит, которая известна по роли Минервы Макгонагалл во франшизе «Гарри Поттер». Актрисе было 89 лет.

Палочки вверх, Хогвартс...",2024-09-27T13:28:44,32370614,8740,336,3466,Нет,attachments:photo_text,142,День
7374194,https://vk.com/wall-32370614_7374194,,2024-09-27T13:17:00,32370614,4841,74,647,Нет,attachments:photo_no_text,0,День
7374085,https://vk.com/wall-32370614_7374085,Атмосферу оригинала передать удалось на славу.,2024-09-27T11:17:00,32370614,1497,106,189,Нет,attachments:photo_text,46,Утро
7373899,https://vk.com/wall-32370614_7373899,"Балерина, кажется, впечатлила Бабу Ягу:",2024-09-27T07:17:00,32370614,3079,39,212,Нет,attachments:photo_text,39,Утро
7373746,https://vk.com/wall-32370614_7373746,"Экранизаций видеоигр, которые понравились фанатам игр.",2024-09-27T05:17:00,32370614,6542,317,1614,Нет,attachments:photo_text,54,Утро
7373716,https://vk.com/wall-32370614_7373716,ОУ МАЙ: Неиспользованный официальный концепт для «Капитан Марвел 2».,2024-09-27T04:17:00,32370614,1370,27,66,Нет,attachments:photo_text,68,Ночь
7373658,https://vk.com/wall-32370614_7373658,Карьера Марисы Томей сквозь года:,2024-09-26T23:17:57,32370614,1086,30,158,Нет,attachments:video_text,33,Ночь
7373575,https://vk.com/wall-32370614_7373575,Дензел Вашингтон и Педро Паскаль словили дежавю:,2024-09-26T19:17:00,32370614,4934,53,354,Нет,attachments:photo_text,48,Вечер
7373524,https://vk.com/wall-32370614_7373524,"Солнце, маргаритки, мягкое масло — дайте глупой жирной крысе жёлтый цвет!",2024-09-26T17:17:00,32370614,1399,15,168,Нет,attachments:photo_text,73,День
7373474,https://vk.com/wall-32370614_7373474,"BREAKING: Первый трейлер «Балерины» по вселенной «Джона Уика»!

Ждём премьеру в июне 2025-го.",2024-09-26T16:25:26,32370614,2015,64,1545,Нет,attachments:video_text,93,День
7373335,https://vk.com/wall-32370614_7373335,,2024-09-26T11:17:00,32370614,2619,21,120,Нет,attachments:photo_no_text,0,Утро
7373282,https://vk.com/wall-32370614_7373282,,2024-09-26T09:17:00,32370614,4637,88,903,Нет,attachments:photo_no_text,0,Утро
7373219,https://vk.com/wall-32370614_7373219,,2024-09-26T07:17:00,32370614,2723,27,282,Нет,attachments:photo_no_text,0,Утро
7373178,https://vk.com/wall-32370614_7373178,Потрясающие варианты Росомахи из триквела «Дэдпула»:,2024-09-26T05:17:00,32370614,2063,21,50,Нет,attachments:photo_text,52,Утро
7373115,https://vk.com/wall-32370614_7373115,Опять,2024-09-26T01:17:00,32370614,5073,74,208,Нет,attachments:photo_text,5,Ночь
7373097,https://vk.com/wall-32370614_7373097,Это кукла или сама Уэнздэй?,2024-09-25T23:17:28,32370614,801,14,44,Нет,attachments:video_text,27,Ночь
7372903,https://vk.com/wall-32370614_7372903,"Обнаружена самая смешная комедия года! И это не «Дэдпул и Росомаха». 

Зрители в США высоко оценивают новый псевдодокументальный фильм, выполненный в стиле «Бората». Его рейтинг на Rotten Tomatoes — 98%. 

В ленте рассматриваются вопросы расизма, равенства и инклюзии, а также проводятся социальные эксперименты, которые доводят борьбу за права до абсурда. Однако, в отличие от картины Саши Барона Коэна, здесь нет профессиональных актеров.",2024-09-25T16:07:00,32370614,542,1,36,Нет,attachments:photo_text,440,День
7372693,https://vk.com/wall-32370614_7372693,Скуфнутый солдат,2024-09-25T11:17:00,32370614,4267,84,716,Нет,attachments:photo_text,16,Утро
7372620,https://vk.com/wall-32370614_7372620,,2024-09-25T09:17:00,32370614,3186,79,108,Нет,attachments:photo_no_text,0,Утро
7372550,https://vk.com/wall-32370614_7372550,"ОСТОРОЖНО, SEX: Стильный Себастиан Стэн в свежем выпуске журнала British GQ",2024-09-25T07:17:00,32370614,1256,22,111,Нет,attachments:photo_text,75,Утро
7372486,https://vk.com/wall-32370614_7372486,Если бы Уэйд не пошёл дальше первого варианта,2024-09-25T05:17:00,32370614,6352,63,1177,Нет,attachments:photo_text,45,Утро
7372434,https://vk.com/wall-32370614_7372434,Одному из лучших актёров современности Уиллу Смиту сегодня стукнуло 56!,2024-09-25T03:17:00,32370614,2499,44,247,Нет,attachments:photo_text,71,Ночь
7372403,https://vk.com/wall-32370614_7372403,"Льюис Пуллман в роли Боба из «Громовержцев*», больше известного как сверхсильный персонаж по имени Часовой:",2024-09-25T01:17:00,32370614,2197,68,166,Нет,attachments:photo_text,107,Ночь
7372329,https://vk.com/wall-32370614_7372329,Как мыть руку из вибраниума? В посудомоечной машине!,2024-09-24T21:17:00,32370614,7119,93,777,Нет,attachments:photo_text,52,Вечер
7372234,https://vk.com/wall-32370614_7372234,Раньше было лучше?,2024-09-24T19:17:00,32370614,3811,111,223,Нет,attachments:photo_text,18,Вечер
7372135,https://vk.com/wall-32370614_7372135,Елена Белова возвращается!,2024-09-24T17:17:00,32370614,4936,115,202,Нет,attachments:photo_text,26,День
7372082,https://vk.com/wall-32370614_7372082,Фирменный почерк Баки:,2024-09-24T15:17:00,32370614,2293,30,85,Нет,attachments:photo_text,22,День
7372005,https://vk.com/wall-32370614_7372005,Всё новое - это хорошо забытое старое.,2024-09-24T13:17:00,32370614,3018,38,356,Нет,attachments:photo_text,38,День
7371898,https://vk.com/wall-32370614_7371898,С КЕМ НЕ БЫВАЕТ: Многие ошибочно обвиняли Marvel Studios из-за 6 пальцев на руках Часового с постера «Громовержцов*».,2024-09-24T11:17:00,32370614,2282,51,134,Нет,attachments:photo_text,117,Утро
7371775,https://vk.com/wall-32370614_7371775,Не вижу никакой разницы.,2024-09-24T09:17:00,32370614,4276,138,215,Нет,attachments:photo_text,24,Утро
7371666,https://vk.com/wall-32370614_7371666,"БЫЛО БЫ СЛАВНО: Росс Маркванд, который сыграл Красного Черепа в «Финале», выразил желание повторить роль в потенциальном мини-сериале, где Кэп возвращался бы Камни Бесконечности обратно.",2024-09-24T06:45:00,32370614,2201,60,86,Нет,attachments:photo_text,186,Утро
7371586,https://vk.com/wall-32370614_7371586,Громовержцы...,2024-09-24T05:17:00,32370614,6810,96,725,Нет,attachments:photo_text,14,Утро
7371531,https://vk.com/wall-32370614_7371531,Из обаятельного актёра в гения преступного мира:,2024-09-24T03:17:00,32370614,2040,21,217,Нет,attachments:photo_text,48,Ночь
7371495,https://vk.com/wall-32370614_7371495,ЖДЁМ КЛЮШКУ: На этой неделе выйдет дебютный трейлер второго сезона «The Last of Us»!,2024-09-24T01:17:00,32370614,1929,62,811,Нет,attachments:photo_text,84,Ночь
7371435,https://vk.com/wall-32370614_7371435,BREAKING: Дублированный трейлер фильма «Громовержцы*»!,2024-09-23T21:13:45,32370614,1881,97,1085,Нет,attachments:video_text,54,Вечер
7371361,https://vk.com/wall-32370614_7371361,«Миссия: Красный» - главная тёмная лошадка среди премьер этого года.,2024-09-23T19:17:00,32370614,1976,39,416,Нет,attachments:photo_text,68,Вечер
7371123,https://vk.com/wall-32370614_7371123,"БОГАТЫЙ БОЛТУН: Состояние Райана Рейнольдса оценивается приблизительно в $350 млн.!

Актёр недавно продал свою компанию сотовой связи, при этом он владеет футбольным клубом, алкогольным брендом и командй F1. А за «Дэдпула и Росомаху» он получил чек в $50 млн.",2024-09-23T15:17:00,32370614,3435,113,460,Нет,attachments:photo_text,259,День
7371051,https://vk.com/wall-32370614_7371051,BREAKING: Дебютный постер фильма «Громовержцы*»!,2024-09-23T14:17:00,32370614,2943,81,342,Нет,attachments:photo_text,48,День
7370857,https://vk.com/wall-32370614_7370857,,2024-09-23T09:17:00,32370614,1941,22,347,Нет,attachments:photo_no_text,0,Утро
7370778,https://vk.com/wall-32370614_7370778,,2024-09-23T07:17:00,32370614,2373,39,87,Нет,attachments:photo_no_text,0,Утро
7370747,https://vk.com/wall-32370614_7370747,"ВОТ ЭТО КАСТ: Новый трейлер фильма «Миссия: Красный»!

Капитан Америка и Чёрный Адам будут искать новогоднего Джей Джона Джеймсона уже 15 ноября.",2024-09-23T06:17:00,32370614,2306,40,1310,Нет,attachments:video_text,145,Утро
7370722,https://vk.com/wall-32370614_7370722,"Кажется, Тони не сильно любит Кэпа.",2024-09-23T05:17:00,32370614,3946,29,87,Нет,attachments:photo_text,35,Утро
7370685,https://vk.com/wall-32370614_7370685,"Экранные пары, которые встречались и в реальной жизни.",2024-09-23T03:17:00,32370614,1842,42,236,Нет,attachments:photo_text,54,Ночь
7370638,https://vk.com/wall-32370614_7370638,"Sony сорвут джекпот, если анонсируют «Человека-Паука 4» таким постером:",2024-09-22T21:17:00,32370614,2660,44,123,Нет,attachments:photo_text,71,Вечер
7370507,https://vk.com/wall-32370614_7370507,,2024-09-22T17:17:00,32370614,4779,61,1394,Нет,attachments:photo_no_text,0,День
7370457,https://vk.com/wall-32370614_7370457,Крис Хэмсворт в этом году очень хорош!,2024-09-22T15:17:00,32370614,1855,50,45,Нет,attachments:photo_text,38,День
7370419,https://vk.com/wall-32370614_7370419,Неловко вышло...,2024-09-22T13:17:00,32370614,2767,13,114,Нет,attachments:photo_text,16,День
7370277,https://vk.com/wall-32370614_7370277,"О времена, о нравы!",2024-09-22T09:17:00,32370614,2782,35,189,Нет,attachments:photo_text,19,Утро
7370211,https://vk.com/wall-32370614_7370211,DISNEY MOMENT: Кто-то забыл добавить белые линзы маске Росомахи на обратной стороне обложки Blu-Ray издания «Дэдпула и Росомахи».,2024-09-22T07:17:00,32370614,1002,15,44,Нет,attachments:photo_text,129,Утро
7370139,https://vk.com/wall-32370614_7370139,Главное верить в свою детскую мечту:,2024-09-22T05:17:00,32370614,2355,43,78,Нет,attachments:photo_text,36,Утро
7370094,https://vk.com/wall-32370614_7370094,Не стоит доверять трейлерам Marvel Studios:,2024-09-22T03:17:00,32370614,5994,62,354,Нет,attachments:photo_text,43,Ночь
7370046,https://vk.com/wall-32370614_7370046,«Гарри Поттер и Орден Бодибилдинга» выглядит прекрасно:,2024-09-21T23:17:00,32370614,1073,32,1336,Нет,attachments:video_text,55,Ночь
7369976,https://vk.com/wall-32370614_7369976,"Скажем честно, все зрители сошли с ума когда они появились в «Дэдпуле и Росомахе»:",2024-09-21T21:17:00,32370614,2396,107,51,Нет,attachments:photo_text,82,Вечер
7369923,https://vk.com/wall-32370614_7369923,Они с годами всё лучше и лучше!,2024-09-21T19:17:00,32370614,2956,30,56,Нет,attachments:photo_text,31,Вечер
7369873,https://vk.com/wall-32370614_7369873,,2024-09-21T17:17:00,32370614,1924,20,290,Нет,attachments:photo_no_text,0,День
7369800,https://vk.com/wall-32370614_7369800,"НАШ СЛОН: Ютубер и изобретатель Алекс Буркан из Казани на своем канале «Alex Lab» показывает процесс изготовления технологичного костюма Железного человека.

Водородный реактор, подвижные частицы за счет сокращения мышц, репульсоры, которые плавят металл - Тони Старк в реальной жизни.",2024-09-21T15:17:00,32370614,1579,63,260,Нет,attachments:photo_text,285,День
7369722,https://vk.com/wall-32370614_7369722,,2024-09-21T13:17:00,32370614,4412,122,207,Нет,attachments:photo_no_text,0,День
7369650,https://vk.com/wall-32370614_7369650,НАШИ ГЕРОИ: Скарлетт Йоханссон и Крис Хэмсворт на премьере мультфильма «Трансформеры: Начало»:,2024-09-21T11:17:00,32370614,1950,17,61,Нет,attachments:photo_text,94,Утро
7369582,https://vk.com/wall-32370614_7369582,,2024-09-21T08:45:00,32370614,3346,37,437,Нет,attachments:photo_no_text,0,Утро
7369513,https://vk.com/wall-32370614_7369513,ВСЕМ ШАВЕРМЫ: «Дэдпул и Росомаха» превзошел по сборам «Мстителей» и стал 5-ым самым кассовым кинокомиксом в домашнем прокате!,2024-09-21T07:17:00,32370614,2454,63,160,Нет,attachments:photo_text,125,Утро
7369450,https://vk.com/wall-32370614_7369450,Сегодня король ужасов Стивен Кинг празднует 77-й день рождения!,2024-09-21T05:17:00,32370614,1762,70,528,Нет,attachments:photo_text,63,Утро
7369420,https://vk.com/wall-32370614_7369420,Розмари Харрис не нужны дублёры и это заслуживает уважения!,2024-09-21T03:17:00,32370614,2368,13,66,Нет,attachments:photo_text,59,Ночь
7369406,https://vk.com/wall-32370614_7369406,Под шутки Райана попадают все без исключения:,2024-09-21T01:17:00,32370614,7537,35,364,Нет,attachments:photo_text,45,Ночь
7369291,https://vk.com/wall-32370614_7369291,,2024-09-20T18:20:00,32370614,1844,23,128,Нет,attachments:photo_no_text,0,Вечер
7369185,https://vk.com/wall-32370614_7369185,Кругом обман...,2024-09-20T15:17:00,32370614,4765,120,324,Нет,attachments:photo_text,15,День
7369146,https://vk.com/wall-32370614_7369146,,2024-09-20T13:17:00,32370614,2114,7,205,Нет,attachments:photo_no_text,0,День
7368973,https://vk.com/wall-32370614_7368973,,2024-09-20T09:17:00,32370614,3937,126,496,Нет,attachments:photo_no_text,0,Утро
7368884,https://vk.com/wall-32370614_7368884,,2024-09-20T07:17:00,32370614,2881,42,117,Нет,attachments:photo_no_text,0,Утро
7368844,https://vk.com/wall-32370614_7368844,"ТРОЙНОЙ BREAKING: Видео со съёмок второго сезона «Уэнздэй», финального сезона «Очень Странных Дел» и второго сезона «One Piece: Большой Куш»!",2024-09-20T06:17:00,32370614,575,18,206,Нет,attachments:video_text,141,Утро
7368832,https://vk.com/wall-32370614_7368832,"BREAKING: Дебютный тизер второго сезона сериала «Аватар: Легенда об Аанге»! 

Напомним, что роль Тоф досталась актрисе Мие Чех.",2024-09-20T05:47:00,32370614,1669,35,906,Нет,attachments:video_text,127,Утро
7368753,https://vk.com/wall-32370614_7368753,ОФИЦИАЛЬНО: Мия Чех сыграет роль Тоф Бейфонг во втором сезоне сериала «Аватар: Легенда об Аанге»!,2024-09-20T04:04:02,32370614,2661,72,543,Нет,attachments:photo_text,97,Ночь
2336405,https://vk.com/wall-36166073_2336405,Да от такого волка вся стая будет в ужасе бежать,2024-12-02T15:50:00,36166073,724,25,2377,Нет,"attachments:photo,video_text",48,День
2335630,https://vk.com/wall-36166073_2335630,"Он показал всем пример того, как должен вести себя мужчина",2024-11-26T15:54:35,36166073,1596,19,17,Нет,"attachments:link,video_text",58,День
2334237,https://vk.com/wall-36166073_2334237,"21 день выживания: боец полагался только на лук 
 
Закарья Алиев из Дагестана оказался в безвыходной ситуации, когда вражеские силы захватили его позицию. Оказавшись в окружении, он провёл три недели в укрытии, полагаясь лишь на лук для питания. В самые трудные моменты ему удавалось получать немного воды, сброшенной с беспилотника. 
 
В конечном итоге ему удалось покинуть это опасное место и получить медицинскую помощь. Врачи констатируют истощение, но угрозы жизни нет. Мать Закарьи не знала, гд",2024-11-17T17:34:00,36166073,1784,46,101,Нет,"attachments:link,video_text",598,День
2332868,https://vk.com/wall-36166073_2332868,"Выдающаяся верность: конь пришёл проститься с хозяином 
 
Долгие 20 лет назад человек спас уникальную хромую лошадь, которую никто не хотел брать. Он заботился о ней, вырастил и одарил её счастьем. Лошадь ответила добротой и преданностью, став верным другом. Однако вскоре жизнь хозяина изменилась, и он столкнулся с серьезной болезнью. 
 
Врачам пришлось выполнить последнее желание пациента — увидеть своего преданного спутника. В этом моменте хромая лошадка, когда-то спасённая человеком, пришла н",2024-11-10T02:34:00,36166073,621,6,31,Нет,"attachments:link,video_text",565,Ночь
2331171,https://vk.com/wall-36166073_2331171,"Малыш стал ее единственным спасением! 

Страшная авария лишила женщину возможности ходить, но она осталась одна. Жених бросил ее, родственников не было, и будущее казалось безрадостным. Однако врачи сообщили ей о беременности. 
 
Эта новость стала лучиком света в ее безысходности. Женщина поняла, что ради малыша ей нужно жить, нужно бороться за себя и за него. С появлением на свет ребенка он стал ее смыслом, ее опорой. Маленькое чудо помогло ей найти силы и снова поверить в будущее.",2024-10-31T15:30:01,36166073,1556,36,81,Нет,"attachments:link,video_text",487,День
2330493,https://vk.com/wall-36166073_2330493,"Невероятная история о бесстрашном сыне из Новосибирска: как он спас жизнь матери 
 
Студент Иван из Новосибирска узнал о тяжелом диагнозе рака своей матери и решил, что сделает всё возможное для её спасения. Днём он работал курьером на велосипеде, а ночью занимался музыкальным творчеством, чтобы накопить деньги на необходимую операцию. Вместе с тем, он не забывал о семье в Якутии, отправляя деньги бабушке и дедушке для ухода за младшим братом. 
 
После неустанных усилий Ивана операция его матери",2024-10-28T09:25:00,36166073,976,19,18,Нет,"attachments:link,photo_text",649,Утро
2330459,https://vk.com/wall-36166073_2330459,"Президент поразил зрителей забавным поступком в прямом эфире 
 
Во время торжественного мероприятия, на котором семьи получили награды за воспитание детей, глава государства неожиданно обратил внимание на маленькую девочку, которая начала скучать. Проявив заботу, он весело взаимодействовал с ребёнком, развеселив родителей. 
 
Этот случай ярко продемонстрировал, как легко находить общий язык с малышами, создавая тёплую атмосферу общения.",2024-10-28T02:34:00,36166073,735,7,81,Нет,"attachments:link,video_text",440,Ночь
2329460,https://vk.com/wall-36166073_2329460,"⚡ Bнимание ⚡ Информирует МФЦ и 🇷🇺 Пенсионный Фонд России.

📆 С 22 Октября 2024 года начинается прием заявлений на региональную денежную выплату в размере 24.550 рублей на каждого ребенка до 18 лет и малоимущим семьям без детей, а также гражданам пенсионного и предпенсионного возраста до 41.000 рублей.

Начисление будет производиться с 1 Ноября в соответствии с Указом Президента РФ от 10.10.2024.

📌 Единовременная выплата назначается и осуществляется Фондом пенсионного и социального страхования Р",2024-10-22T13:06:48,36166073,648,1,2536,Нет,text_only,878,День
2328814,https://vk.com/wall-36166073_2328814,"Невероятное чудо: женщина стала мамой после 15 выкидышей! 
 
После 25 лет борьбы за материнство одна женщина смогла осуществить свою мечту. Она пережила 15 выкидышей, но благодаря работе врачей и своему упорству ей удалось родить здоровую девочку. 
 
Теперь на руках у мамы лежит маленькая Лариса, которую назвали в честь акушера-гинеколога, помогавшего в этом трудном пути. Этот момент стал настоящим символом надежды и радости для всей семьи.",2024-10-19T08:04:00,36166073,1266,34,42,Нет,"attachments:link,photo_text",444,Утро
2326258,https://vk.com/wall-36166073_2326258,"Затравили за национальность: история русской девочки в Узбекистане 
 
Девочка, недавно переехавшая в Узбекистан, столкнулась с постоянной травлей из-за своей русской национальности. Она пришла к отцу и бабушке после утраты родительских прав матерью. В новой школе её начали обижать, а в одном из случаев заставили на коленях просить пощады, после чего физически напали и отобрали телефон. 
 
С бабушкой девочка обратилась в полицию, чтобы зафиксировать произошедшее. Эта ситуация поднимает вопросы о ",2024-10-07T07:46:16,36166073,753,194,173,Нет,"attachments:link,photo_text",633,Утро
2325951,https://vk.com/wall-36166073_2325951,"Находка в мусорном пакете - малыш! 
 
Неравнодушная прохожая сделала удивительное открытие, когда наткнулась на пакет с мусором, в котором находился новорожденный. Малыша, брошенного своей матерью, тут же передали специалистам для оказания помощи. 
 
Теперь ему обеспечили заботу и внимание, позволяя надежде на лучшее будущее. Эта история показывает, как важна поддержка даже в самых неожиданных ситуациях.",2024-10-05T18:50:00,36166073,1450,66,112,Нет,"attachments:link,video_text",407,Вечер
2324756,https://vk.com/wall-36166073_2324756,"55-летний мужчина, принявший ребенка за манекен, получил 2,5 года колонии 
 
55-летний Мухамед Гулаев осужден на 2,5 года колонии за применение насилия к 4-летнему ребенку. Трагический инцидент произошел в состоянии алкогольного опьянения, когда Гулаев, по версии следствия, принял ребенка за манекен. 
 
Следствие установило, что мужчина ударил ребенка, не понимая, что это живой человек. Его действия были агрессивными, угрожали безопасности окружающих и вызвали панику среди свидетелей. 
 
Суд при",2024-09-30T15:30:00,36166073,1598,232,1392,Нет,"attachments:link,video_text",577,День
2323972,https://vk.com/wall-36166073_2323972,"Такого позора от Гагариной не ожидал никто 
 
Известная певица опубликовала видео, в котором танцует на камеру, а на заднем плане видно её сына и мать, которые явно не рады быть частью этого зрелища. Лица родных выражают недоумение, словно они не ожидали такого поведения от Полины. 
 
В ролике артистка представляется как «анк», что означает «человек за 30, жаждущий выглядеть как подросток». Этот момент привлёк внимание зрителей и вызвал множество обсуждений о том, как звёзды порой воспринимают с",2024-09-28T03:54:31,36166073,776,312,102,Нет,"attachments:link,video_text",521,Ночь
2323801,https://vk.com/wall-36166073_2323801,"Поезд успел остановиться: машинист спас мальчика от неподходящего места
 
На железнодорожных путях произошёл необычный случай. Машинист поезда заметил ребёнка, лежащего на рельсах, и смог вовремя остановить состав, предотвратив неприятное. Оказалось, что малыша оставила мать, решившая избавиться от него. 
 
Социальные службы оперативно отреагировали и забрали мальчика, поместив его в детский дом. Спаситель, машинист поезда, уже начал собирать документы для усыновления.",2024-09-27T13:00:01,36166073,3039,112,441,Нет,"attachments:link,photo_text",473,День
2321164,https://vk.com/wall-36166073_2321164,"В садике произошла настоящая трагедия: девочка просто не проснулась...
 
Маленькая девочка, которая всего месяц назад лечилась от простой простуды, казалась полностью здоровой. Она проводила две недели в детском саду, когда во время обеденного сна её жизнь неожиданно оборвалась. Воспитатели вызвали скорую помощь, но, увы, было уже поздно. 
 
Расследование показало, что трагический случай произошёл за час до приезда медиков. Теперь предстоит выяснить причины и возможные обстоятельства, приведшие ",2024-09-17T07:09:54,36166073,1007,122,458,Нет,"attachments:link,photo_text",527,Утро
2319757,https://vk.com/wall-36166073_2319757,"Родители случайно убили собственного малыша

Молодая мать по ошибке стала причиной гибели своего маленького ребенка во время семейной игры. 
 
Родители всего лишь хотели повеселить и развлечь своего малыша, но их беспечность и неосторожность привели к непоправимой трагедии. Играя с ребенком, отец слишком сильно подбрасывал его в воздух, в результате чего у малыша получили серьезные внутренние травмы. Ушибы внутренних органов и позвоночника оказались смертельными. 
 
Мать, задержанная полицией, п",2024-09-07T17:07:00,36166073,823,104,1043,Нет,attachments:photo_text,573,День
2318820,https://vk.com/wall-36166073_2318820,"Семья сгорела заживо, пытаясь спастись от обстрела ВСУ
 
Ужасающая трагедия произошла в Курской области. Семья из трех человек - Татьяна, Валерий и их дочь - пытались эвакуироваться из опасной зоны, но попали под беспощадный огонь украинских войск.

Когда они переезжали через мост в районе села Карыж, ВСУ внезапно открыли беспорядочный огонь. Одна из ракет попала прямо в их автомобиль, полностью уничтожив его. Супруги и ребенок погибли на месте в страшных муках. 

Неужели для них нет ничего свят",2024-09-03T12:07:00,36166073,1067,172,139,Нет,attachments:photo_text,562,День
2318178,https://vk.com/wall-36166073_2318178,"Внимание, срочное сообщение! 🚨 
 
Минздрав предупреждает о новой угрозе здоровью нации: вейпы и электронные сигареты вызывают смертельно опасное заболевание, которое может унести жизни. 😱 
 
Специалисты выявили новое острое повреждение легких, получившее название ""EVALI"". Оно вызывает симптомы, подобные COVID-19 - высокая температура, усталость, кашель и затрудненное дыхание. Но главным отличием является то, что EVALI в первую очередь поражает пищеварительную систему! 
 
Неужели мы снова столкну",2024-09-01T04:07:00,36166073,710,66,2816,Нет,attachments:photo_text,588,Ночь
2317725,https://vk.com/wall-36166073_2317725,"Новый вирус держит в страхе всю страну. 
 
В Татарстане обнаружили 59 случаев заболевания лихорадкой Западного Нила. Согласно информации из средств массовой информации, в регионе зафиксировано 59 случаев заболевания с 21 июля. В Рязанской области зарегистрировали три случая, а в Астраханской области — два. 
 
Основными мерами профилактики лихорадки являются защита от укусов москитов. Не пренебрегайте средствами защиты, в том числе аэрозолями.",2024-08-30T12:07:00,36166073,936,94,1898,Нет,attachments:photo_text,446,День
2317000,https://vk.com/wall-36166073_2317000,"Помните девочку, которую разрезало катером?

Трагедия произошла 11 августа на пляже в Адлере, когда катер внезапно выскочил на территорию для купания и с ужасающей силой сбил 16-летнюю Валерию из Копейска. По словам очевидцев, последствия были ужасающими - ""кишки наружу, разрезан живот"". Девушку срочно доставили в больницу и ввели в медикаментозную кому, пытаясь спасти ее жизнь. 
 
К счастью, на днях стало известно, что врачам все-таки удалось вывести Валерию из комы. Однако, впереди ее ждет дол",2024-08-26T18:07:00,36166073,1480,79,225,Нет,attachments:photo_text,723,Вечер
2315549,https://vk.com/wall-36166073_2315549,"Ангелина ушла из жизни, оставив маленького сына 
 
Эта страшная новость потрясла всех, кто знал 23-летнюю Ангелину.

Совсем недавно она стала счастливой матерью, но внезапно ее жизнь оборвалась в результате трагического самоубийства. Ангелина боролась с тяжелой послеродовой депрессией, которая незаметно для окружающих разрушала ее изнутри. Менее года назад она вышла замуж и родила сына, но радость материнства была омрачена ее серьезным психологическим состоянием. 
 
Как могло случиться, что эта ",2024-08-24T06:07:00,36166073,597,553,322,Нет,attachments:photo_text,640,Утро
2314279,https://vk.com/wall-36166073_2314279,"ВСУ уничтожили чудо природы.

Печальные новости облетели весь мир - в 2024 году этот древнейший православный монастырь, основанный еще в 1671 году, был полностью разрушен. 

ЮНЕСКО официально включило его в 2006 году в список самых живописных мест планеты.
 
Расположенный на границе Украины и России, Горнальский монастырь являлся настоящей жемчужиной региона, привлекая ежегодно тысячи паломников и туристов. Его древние стены, возведенные более трех столетий назад, хранили неисчислимые культурные",2024-08-20T15:07:00,36166073,1250,348,299,Нет,attachments:photo_text,521,День
2313959,https://vk.com/wall-36166073_2313959,"Отчаявшаяся дочь сражается с равнодушной системой здравоохранения за право помочь парализованной матери
 
В Магнитогорске молодая женщина Юлия Лебедева оказалась в отчаянной ситуации. Ее мать, Любовь Николаевна, после перенесенного менингоэнцефалита превратилась в ""овощ"" – полностью обездвижена и лишена сознания. Но получить необходимую помощь для ухода за ней оказалось непосильной задачей. 
 
Юлия три месяца боролась с равнодушием медицинских работников, пытаясь добиться оформления инвалидности",2024-08-19T15:07:00,36166073,693,122,37,Нет,attachments:photo_text,893,День
2312690,https://vk.com/wall-36166073_2312690,"Поддубный живи: состояние главного военкора оценивают как стабильное. 

Но, его по прежнему держат без связи, чтобы не нарушать восстановительный процесс. Напоминаем, что военкор выбрался с подстреленного горящего автомобиля и самостоятельно добрался до больницы с серьезными ожогами.",2024-08-13T09:07:00,36166073,1380,48,30,Нет,attachments:photo_text,284,Утро
2312196,https://vk.com/wall-36166073_2312196,"Вся Россия обязана отдать честь этому ребенку

Во время отдыха в бассейне 8-летний Тагир Абитов заметил неподвижное тело мужчины на дне. 

Не раздумывая ни секунды, мальчик нырнул в воду, вытащил мужчину на поверхность и вместе с матерью начал оказывать ему первую помощь. Благодаря слаженным действиям и быстрой реакции Тагира, удалось восстановить дыхание и сердцебиение пострадавшего.",2024-08-11T14:07:00,36166073,9782,142,63,Нет,attachments:photo_text,387,День
